"","model","gridID","n_points","cv_Psal_MAE","cv_Psal_MSE","cv_Psal_CRPS","cv_Psal_SCRPS","cv_Temp_MAE","cv_Temp_MSE","cv_Temp_CRPS","cv_Temp_SCRPS","cv_Psal_MAE_sd","cv_Psal_MSE_sd","cv_Psal_CRPS_sd","cv_Psal_SCRPS_sd","cv_Temp_MAE_sd","cv_Temp_MSE_sd","cv_Temp_CRPS_sd","cv_Temp_SCRPS_sd"
"1","nig_cor",100,429,0.0233016355622474,0.00098567305698917,0.0171726251672375,-0.677832259220761,0.265814989776924,0.12121216880118,0.191500416548064,0.527832146547275,0.00039582334604324,2.07404691302397e-05,0.00046760710239875,0.0112070828476813,0.00453667245098398,0.00264858705028879,0.00552403788010599,0.0119795089593864
"2","nig_cor",101,432,0.0249755383360819,0.00118944349874628,0.0184818131848842,-0.64899260362357,0.28036867226303,0.143009271948059,0.202383574367253,0.548902886805436,0.00047667756772334,2.77163288512194e-05,0.00053386730134747,0.0131677113487437,0.00542995952047676,0.00336067548244389,0.00541116694563687,0.0116544670253945
"3","nig_cor",102,457,0.0255948748916709,0.00133225971430183,0.0192944046227467,-0.630126394554963,0.249192122256985,0.109314060853182,0.18184351131339,0.494047431053366,0.00046180230735676,2.34576659270768e-05,0.00051143027228255,0.0129798098805752,0.00509462568654005,0.00279133311295676,0.00521601236382791,0.012452634378451
"4","nig_cor",103,426,0.0173197638389325,0.00054742588670158,0.0130623124702864,-0.802840536368706,0.221996095287983,0.0785460068175427,0.157027943313289,0.419851012919109,0.00040880265771071,1.56953587488411e-05,0.00042399748038053,0.0119946173967381,0.00343507323728471,0.00163619922929582,0.00377483888267229,0.0123457919374843
"5","nig_cor",104,562,0.0236893666523227,0.00118427966116475,0.0182299967035198,-0.661539193234537,0.179799808587756,0.0618762932033145,0.132868192098111,0.331277160997254,0.00049061728335099,2.790462808929e-05,0.00052882726268473,0.0123020375355634,0.00371889854330563,0.00147580552166524,0.0034916200847599,0.0125813470077286
"6","nig_cor",105,237,0.0362168307490476,0.00264343422253548,0.0273452447912746,-0.447915204674889,0.229568489867712,0.0949403878897207,0.167665686983955,0.453262718690527,0.00048612573358754,4.88032130432039e-05,0.00053920680251193,0.0126018084896671,0.00301533620984922,0.00170292096476976,0.00379117596839137,0.0138885737803822
"7","nig_cor",107,358,0.0958365596857568,0.0229513276260539,0.0722557670084989,0.00247373460342199,0.622406042627245,0.944483846148039,0.46781842245107,0.938970918366281,0.0016029709488469,0.0004736156773254,0.00166247045012609,0.0132183837353215,0.0102837625429183,0.0193905185574543,0.0105876438952208,0.0131463469666469
"8","nig_cor",108,407,0.0743437511953409,0.0150412098456346,0.074334085436007,0.108677106913241,0.550979841700975,0.708765078321791,0.533243100326301,1.09777899616771,0.00058404232445103,8.73861859268153e-05,0.00066157134393246,0.00269602987584682,0.00439013753896393,0.00504423192779336,0.00539353231636774,0.00295560444077176
"9","nig_cor",109,658,0.0387629773448503,0.00324382516499981,0.047655220846655,-0.066720167124291,0.294918746260349,0.164185731130665,0.354368551004,0.940895751647099,0.00027993575467231,2.2123312495053e-05,0.00021435302483019,0.00103599054628487,0.00227197672589207,0.00133466363719191,0.00248238517599001,0.00159789868916498
"10","nig_cor",110,584,0.0395664124628823,0.00575624045991201,0.056936449751641,0.0174882525322671,0.26702884073105,0.214508689495061,0.339072251975371,0.901236339686044,0.00025580284686555,1.95624569869474e-05,0.00030251106133344,0.00125541898024882,0.00193792845290715,0.0009604174859485,0.00222771949582845,0.00153683719337118
"11","nig_cor",111,381,0.0681879459353014,0.0103312602599243,0.0547614614056714,-0.0952706571486162,0.412315239689724,0.392337019589103,0.357838951862546,0.858275435082627,0.00016444879258982,2.23089491856874e-05,0.0001896383907794,0.00142244427615463,0.00179347427395824,0.00144447061206458,0.00202334544130286,0.00198790614716542
