"","model","gridID","n_points","refit","Mu1","Mu2","Sigma1","Sigma2","Nu1","Nu2","Theta","Rho","Kappa1","Kappa2","sigma_e1","sigma_e2","rho_e","Time","TimeCV","cv_status","RB","n","conv"
"437","nig_indep",303,260,FALSE,-0.154533304251116,0.219367479497009,0.138197388686012,1.10397430766027,0.814704344178734,0.644131921238183,0,6.97135542948411,2.56177134229939,2.19723214199817,0.0270997836388443,0.208994505661904,NA,7.20376233882374,56.97,"CV_done",TRUE,1267,FALSE
"438","nig_indep",304,325,FALSE,0.0867127477118685,0.119512297042224,0.133618055724143,1.06123682264406,0.657366068594568,0.78466965824727,0,7.02671143706811,2.92983800851515,2.31262553651529,0.0257209619970123,0.191376240183119,NA,8.2019348748525,56.97,"CV_done",TRUE,1282,FALSE
"439","nig_indep",305,174,FALSE,0.107067802166389,0.36413198794156,0.12869408915297,1.12124631319075,0.429256164506759,0.889204343639925,0,5.82670432195555,2.65536165902954,2.4857845216376,0.0239273894139089,0.188475805997512,NA,5.4820638336738,56.97,"CV_done",TRUE,1279,TRUE
"440","nig_indep",306,190,FALSE,0.0520434172460897,0.313962942308265,0.155570098047192,1.39708513602796,0.20848075846194,0.885013392123577,0,4.48981346711124,2.60191986081598,2.38714863566163,0.0184768390893829,0.158527119391289,NA,7.76899371676975,56.97,"CV_done",TRUE,1271,FALSE
"441","nig_indep",307,242,FALSE,0.123269530786229,0.260307115531867,0.144024986125447,1.26439407236669,0.70682521569407,1.06508771373702,0,3.98183792615272,2.3900881583301,2.27189830813984,0.0262957182578804,0.208194553368592,NA,1.81419389764468,56.97,"CV_done",TRUE,1277,TRUE
"442","nig_indep",308,258,FALSE,0.0690977778859847,0.253155229070684,0.161314549468032,1.32902869939834,0.24293546178292,0.815995538229522,0,3.81895132078755,2.8264745328389,2.55872393974331,0.0295733213731596,0.239233977739269,NA,8.0507178150283,56.97,"CV_done",TRUE,1279,FALSE
"443","nig_indep",309,253,FALSE,0.159671498292169,0.0879878715286893,0.0853844872813264,0.795937241161454,0.317153594753943,0.812843493086158,0,2.01492941810057,2.35279588895789,2.1328452657274,0.0279937930067535,0.246380658517612,NA,7.09634297894107,56.97,"CV_done",TRUE,1269,TRUE
"444","nig_indep",310,247,FALSE,0.272467497513695,0.131737298226934,0.0833222864453222,0.624336847406906,0.419969194272402,0.918932570376151,0,1.09042756316817,2.68933507042457,2.18001754130774,0.0242980722374738,0.187753926708199,NA,1.81768041279581,56.97,"CV_done",TRUE,1277,TRUE
"445","nig_indep",311,285,FALSE,0.371638411998133,0.138778977465804,0.101472998065613,0.709006409974336,0.748471776728955,1.07896824081413,0,1.66272034134612,3.62832453962185,3.01640102080825,0.0245789152381019,0.168080400361519,NA,20.3820902321074,56.97,"CV_done",TRUE,1277,TRUE
"446","nig_indep",314,419,FALSE,-0.0270277212492561,-0.0102043556483776,0.223364294243303,1.42178184937827,0.346056637926377,0.125440889688427,0,4.70027072414712,2.1619449153163,2.31483800492126,0.0285123733115157,0.141094687849518,NA,11.9662357704507,56.97,"CV_done",TRUE,877,TRUE
"447","nig_indep",315,464,FALSE,-0.015628977931448,-0.461137782461239,0.162642194569378,1.02635929844715,0.529234755642984,0.927478789965036,0,10.7464484612941,2.01484644077205,2.03259684295722,0.0272401422321986,0.147468972348138,NA,59.2316422224045,56.97,"CV_done",TRUE,1269,TRUE
"448","nig_indep",316,413,FALSE,0.05390341481298,0.0574183196087403,0.133264810749329,0.818942553929841,0.831196390590437,1.03214167240385,0,8.27682840108202,2.5778806032987,2.18640815200809,0.024816199519123,0.150968374816912,NA,17.3787597776784,56.97,"CV_done",TRUE,1279,TRUE
"449","nig_indep",317,485,FALSE,0.0812069534600874,0.699925244437772,0.106548341437206,0.749350356036597,0.577071541485514,0.876634603504044,0,10.3798643066115,1.85315905007892,1.74587095285748,0.0224961775311414,0.157242711230951,NA,4.6353972886006,56.97,"CV_done",TRUE,1283,FALSE
"450","nig_indep",318,484,FALSE,0.0256772171324672,0.497612557056004,0.128868122599911,0.968339390544009,0.461607031614294,0.769784171357746,0,10.1649104686166,1.84029005252665,1.7032294541298,0.0237921012330934,0.17500029378068,NA,3.32927447800007,56.97,"CV_done",TRUE,1269,TRUE
"451","nig_indep",319,406,FALSE,0.0852969846719618,0.498619831978557,0.169300046154418,1.32403838006925,0.51508835729365,0.920198031844615,0,11.8904183718576,1.98088792886753,1.86097049278618,0.0236005120380391,0.168532236690851,NA,1.63867053004327,56.97,"CV_done",TRUE,1279,TRUE
"452","nig_indep",32,849,FALSE,-0.198136447624568,0.358907650649971,0.074085544104373,0.568672833771494,0.207618236749397,0.47769316248104,0,2.45915009222779,1.43064625718042,0.931278157534137,0.0295223645411054,0.21759139465682,NA,2.516521472666,56.97,"CV_done",TRUE,854,TRUE
"453","nig_indep",320,534,FALSE,-0.0869911481913575,0.154955054711382,0.226608843996023,1.83949495900579,0.283533120511171,0.707421984231621,0,5.7940827417424,1.53135518464877,1.42856089919911,0.03821596001464,0.286466748480333,NA,3.50400172114372,56.97,"CV_done",TRUE,1376,TRUE
"454","nig_indep",321,468,FALSE,-0.0428144716338466,0.0833749633870324,0.202216770301916,1.61093285065271,0.213718456816081,0.471151083669789,0,4.16813191176951,1.92533230287141,1.83424114070883,0.0240059073238579,0.19281798959002,NA,1.5838696524832,56.97,"CV_done",TRUE,1359,TRUE
"455","nig_indep",322,407,FALSE,-0.031094966420161,0.15918321981638,0.214274421124258,1.56068528365294,0.10482208554152,0.651538634892644,0,4.57013980805308,1.75218264068713,1.71235758033642,0.017575340921793,0.133896197686855,NA,3.36182580405915,56.97,"CV_done",TRUE,1375,TRUE
"456","nig_indep",323,325,FALSE,-0.0128462922769403,0.255730044030206,0.192546878385937,1.33310404772675,0.126025206825588,0.495692372165408,0,4.17342615722991,1.513604714221,1.518238140984,0.0272117332508676,0.193662421289538,NA,4.48381345258267,56.97,"CV_done",TRUE,1371,TRUE
"457","nig_indep",324,399,FALSE,0.0311923051126596,0.0861413592687829,0.169789149649076,1.28042552579212,0.158392345837013,0.311974810852741,0,3.85886624136982,1.95451021943019,2.08338567190688,0.0260635442985728,0.195938418848619,NA,3.24317890766594,56.97,"CV_done",TRUE,1359,TRUE
"458","nig_indep",325,492,FALSE,0.121028073266638,-0.0891342722303408,0.162411499996458,1.08657338609073,0.3544686879763,0.291329014839455,0,4.63958129506521,1.95994242080542,1.88034393038071,0.0181979749589395,0.110565001154799,NA,2.4696133665023,56.97,"CV_done",TRUE,1370,TRUE
"459","nig_indep",326,603,FALSE,0.121684896180816,-0.13739144642042,0.00255590750637907,0.00077099312658587,0.159942198280243,0.219806298033143,0,1.54274034051131,0.0294906599333479,0.0012592166721974,0.0826956276875156,0.907056317752922,NA,11.3763263951408,56.97,"CV_done",TRUE,1372,FALSE
"460","nig_indep",327,502,FALSE,0.116146343567883,0.111854297102484,0.151087135192536,0.958279672965007,0.339245262878127,0.182648042872814,0,5.06809897810102,2.1038517136117,2.08978445902506,0.0142610355267025,0.0945675774730965,NA,3.36661985067582,56.97,"CV_done",TRUE,1360,TRUE
"461","nig_indep",328,581,FALSE,0.286106494941775,-0.0673004636598651,0.114587725061938,0.694408224642569,0.591615820692538,0.546331748709448,0.171395162386392,3.21062000799957,1.9953132877913,1.88442283680747,0.0234646847290118,0.132044476866912,NA,5.23660017821524,56.97,"CV_done",TRUE,1374,TRUE
"462","nig_indep",329,362,FALSE,0.0568141199881339,0.0728672245087231,0.199660775361453,1.41654885392103,0.375022304923186,0.230918210087476,0,4.75221474189125,2.29199589071251,2.39645228191265,0.0246640542330743,0.152928286623536,NA,3.47605886889829,56.97,"CV_done",TRUE,1371,TRUE
"463","nig_indep",33,1225,FALSE,-0.017129028950533,0.0750918899523647,0.138606317279682,1.23072920413744,0.0385410188838141,0.268043917504362,0.169189029789143,2.36470926809255,1.01150223066671,1.03232381750902,0.0232513001027111,0.203905591829651,NA,1.90852476118063,56.97,"CV_done",TRUE,1794,TRUE
"464","nig_indep",330,578,FALSE,-0.0902372581171766,0.395174267696388,0.145972943013771,1.24308014602152,0.451070058170224,0.572813892599864,0,5.74670250280019,1.89859315168921,2.11025151665782,0.0323240389732249,0.23723023302721,NA,59.454193075498,56.97,"CV_done",TRUE,1360,TRUE
"465","nig_indep",331,146,FALSE,0.260629552229711,0.0341621406839462,0.133463745284758,1.00353771301401,0.848362007667328,0.581303504868447,-0.129390579165486,3.18121704989393,2.65297581533765,2.54663558220669,0.0199621718041759,0.146898517379564,NA,6.6721281516552,56.97,"CV_done",TRUE,1370,FALSE
"466","nig_indep",332,379,FALSE,0.0301952977322844,-0.200503760462743,0.135043417796674,0.997244854062092,0.561812962724072,0.485861659050196,0,10.183312521566,2.12671541936436,1.90027437370277,0.0162771227461898,0.118727472762871,NA,3.77057552231683,56.97,"CV_done",TRUE,1374,FALSE
"467","nig_indep",333,428,FALSE,0.041448458309059,0.307667715060585,0.104535506305189,0.799802346961296,0.324129816547574,0.717096211288001,0,6.98858500290912,2.30451681720396,2.02005213465419,0.0150310011190241,0.117585723282317,NA,3.12858214444308,56.97,"CV_done",TRUE,1361,TRUE
"468","nig_indep",334,395,FALSE,0.0106843472545705,0.1719121959613,0.0687362046327761,0.665940943123661,0.0999855400645878,0.443974556943955,0,3.0601389095178,1.95428346776125,2.01082643639739,0.00856547784814526,0.0833335836507012,NA,14.0744933801889,56.97,"CV_done",TRUE,952,TRUE
"469","nig_indep",335,312,FALSE,0.00484345757465777,0.344793386321772,0.0598149980739134,0.664859401187264,0.079444259985816,0.609525127456436,0,2.56872480396949,1.83121028883752,1.61251855053205,0.00906929505841993,0.102230180766538,NA,14.5569672841496,56.97,"CV_done",TRUE,945,TRUE
"470","nig_indep",336,185,FALSE,0.0214150028606823,0.238118744535189,0.0570264950215787,0.66701278615337,0.0267928405315811,0.581811458856998,0,2.54740612899843,1.19939475151862,1.05498752874274,0.0130202709655465,0.124753741600854,NA,3.72838061590989,56.97,"CV_done",TRUE,1361,FALSE
"471","nig_indep",337,304,FALSE,0.0106837238777074,0.165554193108255,0.041760007014704,0.505422603810207,0.0682093031980493,0.295594792474755,0,1.63112289838887,1.34197104187852,1.63841212605783,0.0117411522625729,0.109694698650836,NA,2.20647760099835,56.97,"CV_done",TRUE,1382,TRUE
"472","nig_indep",338,349,FALSE,0.128684845158577,0.17857010338653,0.0455870858269721,0.398234563538607,0.446827543206345,0.582883154664937,0,0.678603450285321,4.13749702125921,2.97808917974597,0.0114619068902615,0.0993729331606305,NA,1.90887585825666,56.97,"CV_done",TRUE,1376,TRUE
"473","nig_indep",339,305,FALSE,0.120410401654192,0.358645207099807,0.0884702116059566,0.651860757737385,0.173995006802901,0.840222266201601,0,1.50961542737276,4.11046961888158,3.42223619681182,0.0168531402507945,0.133427072234907,NA,2.28073544157876,56.97,"CV_done",TRUE,1369,TRUE
"474","nig_indep",34,595,FALSE,-0.0388339524996024,-0.0639182593931523,0.122774604366278,1.08866718030128,0.0503962444844236,0.142533485654004,0.299597419461824,1.89036568498062,0.879495089713592,1.07658007108317,0.0202914879033692,0.245635937855386,NA,1.80935701047105,56.97,"CV_done",TRUE,1795,TRUE
"475","nig_indep",341,357,FALSE,0.0547660411698655,0.0547760527057874,0.362061087109873,2.52521817676616,0.207750729389793,0.288430984517978,0,4.11464305932396,1.79593269306047,1.79536103499775,0.023766419199606,0.193603833228886,NA,11.9684416339795,56.97,"CV_done",TRUE,959,TRUE
"476","nig_indep",342,471,FALSE,0.0608350271498071,-0.0409900995998579,0.252931700080397,1.73589630105223,0.167289972764653,0.282303103439915,0,4.25491661136301,1.39049716317083,1.34974783205105,0.0302248359564515,0.19433909419739,NA,9.99915606836478,56.97,"CV_done",TRUE,933,TRUE
"477","nig_indep",343,529,FALSE,0.0677285405853501,-0.217717891803095,0.159200888114709,1.16316315188824,0.423506440850395,0.467615462780098,0,3.26817423838015,1.83198311580265,1.69532261922028,0.030012631868118,0.203494843726613,NA,2.74400309639948,56.97,"CV_done",TRUE,1371,TRUE
"478","nig_indep",344,279,FALSE,0.0704695778004431,-0.201939422637343,0.112216977435325,0.882580842197503,0.897288478049477,0.858204893765811,0,2.87423362885741,1.3296709827804,1.28299370187984,0.0311729895727507,0.211503186899598,NA,9.97193825827705,56.97,"CV_done",TRUE,1378,TRUE
"479","nig_indep",345,505,FALSE,0.0466711587873999,0.143492915197288,0.140311630736396,1.09653858460884,0.350719564321752,0.597024849438052,0,3.80000183874112,1.60636026604716,1.51441484488056,0.0288412383085941,0.209253834536963,NA,3.13759041416424,56.97,"CV_done",TRUE,1376,TRUE
"480","nig_indep",346,720,FALSE,0.0575100638882429,0.172111133241159,0.212202442007853,1.64030187955187,0.269469441492589,0.619178308689171,0,6.28805460136909,2.0578491067517,1.89637759383382,0.0253845629634659,0.19437395055197,NA,3.82828759498894,56.97,"CV_done",TRUE,1369,FALSE
"481","nig_indep",347,421,FALSE,0.0187532332903849,-0.0106388493731082,0.16004457201811,1.24144356996484,0.140944462845147,0.720155476754705,0,2.21251514407598,1.59166966915427,1.57128473717769,0.0355388739361521,0.25319791405376,NA,3.05012695344786,56.97,"CV_done",TRUE,1467,TRUE
"482","nig_indep",348,426,FALSE,-0.00350599132682973,-0.0466839925360209,0.164162725228734,1.28441550782662,0.0718662242975708,0.804339153333236,0,2.25727504953076,1.50638268985185,1.63239773146246,0.0261252891018219,0.165078673077368,NA,3.56311836324908,56.97,"CV_done",TRUE,1461,TRUE
"483","nig_indep",349,411,FALSE,-0.0376089526380722,0.0123475259036892,0.203964841509174,1.45935607827429,0.0612729364791565,0.963429081780556,0,3.05569502736757,1.32186789461354,1.43280082316214,0.0258891527170607,0.111898566131852,NA,3.99560141980924,56.97,"CV_done",TRUE,1461,FALSE
"484","nig_indep",350,689,FALSE,-0.0288991775224044,0.087459829307424,0.193523652267262,1.42582564278476,0.671274823430982,0.855746193467935,0,2.25886359861936,1.75289511332942,2.03144002504385,0.0335414835921405,0.197245240203196,NA,12.5691191377905,56.97,"CV_done",TRUE,1454,TRUE
"485","nig_indep",351,384,FALSE,0.112455959860895,0.008583263057341,0.14909692389052,1.1981443889242,0.881726602297327,0.87711432870374,0,1.6115012012043,1.83876818616392,1.93783623587485,0.035992965939816,0.209307811537143,NA,9.62393570780754,56.97,"CV_done",TRUE,1453,TRUE
"486","nig_indep",352,444,FALSE,0.0772171553111561,0.0377284081313546,0.110150244247063,0.841305358488745,0.629736907177734,0.763414173067833,0,1.43322759110228,1.14836655676771,1.34688853967265,0.0315461665969323,0.182192249278487,NA,7.3526406060987,56.97,"CV_done",TRUE,1459,TRUE
"487","nig_indep",353,418,FALSE,0.0706065171253311,-0.0250953188613306,0.101402792382562,0.766653258999349,0.418735381308541,0.30940473186203,0,1.49033683252681,1.33217814204084,1.47008981696823,0.0178264198543371,0.125575361292421,NA,3.41403590605767,56.97,"CV_done",TRUE,1460,TRUE
"488","nig_indep",354,534,FALSE,0.0496792646566662,-0.00716378205017741,0.143708515495134,0.994747694016451,0.196835501062393,0.0310786368934869,0,1.56779566699901,1.42028086523821,1.40358236965423,0.0188187288922854,0.102233384972511,NA,4.10720586988661,56.97,"CV_done",TRUE,1450,FALSE
"489","nig_indep",355,732,FALSE,-0.0170706014929483,0.00314372048276145,0.163404612462981,1.19986760379878,0.249447554963381,0.0362134401267434,0,1.49410982931097,1.53830001618895,1.54779307478862,0.0193113789704556,0.118372915973265,NA,2.75672100658218,56.97,"CV_done",TRUE,1463,TRUE
"490","nig_indep",356,355,FALSE,0.0337757249710108,-0.0485095348183229,0.138060486196299,1.28860221124198,0.645826514315801,0.182055246693814,0,2.02330488301811,2.48668997477089,2.65951947173286,0.0224886785635645,0.18850427307856,NA,2.09709066266539,56.97,"CV_done",TRUE,1455,TRUE
"491","nig_indep",357,511,FALSE,0.122166698958975,-0.305172170850709,0.11726287010075,0.994274925259374,0.636345031108213,0.527657483496886,0,4.12735637765474,2.11010425844019,2.04275483841397,0.0221206345824437,0.191720271387533,NA,1.3495016367292,56.97,"CV_done",TRUE,1455,TRUE
"492","nig_indep",358,474,FALSE,0.0309797505672943,-0.0120009221809263,0.102786344222541,0.853696731407241,0.379774359528766,0.256552681907267,0,2.49679422231398,2.12513846063383,2.07740899567769,0.00976813371839388,0.0785366868532505,NA,1.35920545556203,56.97,"CV_done",TRUE,1454,TRUE
"493","nig_indep",359,362,FALSE,0.0384702049408313,0.0152590335800333,0.0952400148543764,0.991509806126384,0.187768101226971,0.0228146548126957,0,1.0454008095504,1.72451487910941,1.64331094951773,0.00923741101592232,0.0633761437083294,NA,3.81854218128379,56.97,"CV_done",TRUE,1451,TRUE
"494","nig_indep",360,335,FALSE,0.00909094444766131,0.0153061508964833,0.0920730141274907,0.89053569916164,0.197184815127676,0.0700600855886453,0,0.933238054446571,2.10679056275827,1.72232562080808,0.00660099433097907,0.0558006392968907,NA,2.8716338000419,56.97,"CV_done",TRUE,1465,TRUE
