model,gridID,n_points,refit,Mu1,Mu2,Sigma1,Sigma2,Nu1,Nu2,Theta,Rho,Kappa1,Kappa2,sigma_e1,sigma_e2,rho_e,Time,TimeCV,cv_status,RB,n,conv
gauss_cor,168,356,FALSE,NA,NA,0.00637324710610953,0.126881867924106,NA,NA,0,-0.528119088209003,1.61916904006818,0.89532882558233,0.00314659365538068,0.0894750006640153,-0.49739392974655,3.29854624955742,5.33,CV_done,TRUE,1214,FALSE
gauss_cor,169,245,FALSE,NA,NA,0.00518395633739076,0.114388980621939,NA,NA,0,-0.401864648630911,1.04354139727813,0.759013735028044,0.00249293497039067,0.092811695493357,-0.627156221532298,3.23491677418075,5.33,CV_done,TRUE,1222,FALSE
gauss_cor,170,260,FALSE,NA,NA,0.00501985569343956,0.100269808142604,NA,NA,0,-0.168976673572351,0.9609649226065,0.529162915506772,0.00255838027743317,0.0899735324285501,-0.665790584798175,3.15154848131041,5.33,CV_done,TRUE,1218,FALSE
gauss_cor,171,345,FALSE,NA,NA,0.00396074820889614,0.103129152721801,NA,NA,0,-0.741277329676569,0.601908032283753,0.62460541189849,0.00274887677804633,0.0864322402422204,-0.6661684413479,3.18347579576627,5.33,CV_done,TRUE,1213,FALSE
gauss_cor,172,379,FALSE,NA,NA,0.00576518060505662,0.104264417169163,NA,NA,0,-0.205216070133456,0.876070508647212,0.816533922237908,0.00200261177542149,0.0884097257098911,-0.683946418126286,3.75023341503408,5.33,CV_done,TRUE,1213,FALSE
gauss_cor,173,366,FALSE,NA,NA,0.00746272301998586,0.10136011146423,NA,NA,0,0.541138941042722,0.550135904931828,1.43821440715197,0.00280239674738512,0.0935975061578946,-0.538780663008506,3.32299029184712,5.33,CV_done,TRUE,1217,FALSE
gauss_cor,174,143,FALSE,NA,NA,0.0206626440257051,0.122484628960481,NA,NA,0,-0.200898732986825,0.765355803993556,1.37159224660813,0.00456464453487896,0.0843879889644737,-0.363754302703914,3.31046919742116,5.33,CV_done,TRUE,1219,FALSE
gauss_cor,175,134,FALSE,NA,NA,0.0301616267396671,0.175387146757744,NA,NA,0,-0.273064539460625,0.915494304250064,1.96338889805203,0.00601692539094177,0.08414960679901,-0.526040954379106,3.6154630182242,5.33,CV_done,TRUE,1221,FALSE
gauss_cor,177,175,FALSE,NA,NA,0.038732351498811,0.126238707883242,NA,NA,0,0.275587657467297,1.33239202195804,1.11775952118695,0.020293678773695,0.0676662780271322,0.296874814890535,3.33040801474894,5.33,CV_done,TRUE,1220,FALSE
gauss_cor,178,256,FALSE,NA,NA,0.034391985530049,0.104922343533327,NA,NA,0,0.57627500464021,1.67875039123457,1.62559575762672,0.0141204194073653,0.0465450724354857,0.13724648455691,3.49284996852555,5.33,CV_done,TRUE,1221,FALSE
gauss_cor,179,262,FALSE,NA,NA,0.0274305336715908,0.0947596444294915,NA,NA,0,0.472812982011107,1.42318311798754,1.39539635638193,0.0118579079111321,0.0498777132677783,0.0423552468407373,3.24352869012841,5.33,CV_done,TRUE,1218,FALSE
gauss_cor,180,570,FALSE,NA,NA,0.023458810849487,0.0997844097848508,NA,NA,0,0.344264104583797,1.6724683874741,1.74397192565177,0.0112573994906978,0.0555182778228957,0.116527205630261,3.34471546297824,5.33,CV_done,TRUE,1213,FALSE
gauss_cor,181,221,FALSE,NA,NA,0.0215061038454653,0.00124209337286475,NA,NA,0,-0.364379886824068,2.14282469843076,1.86303278854704,0.0113218583267023,0.0650952973619357,0.191120543480068,3.45373083047293,5.33,CV_done,TRUE,1220,FALSE
gauss_cor,187,113,FALSE,NA,NA,0.0443855356651132,0.29863028489796,NA,NA,0,1.84597141442614,1.11509182020081,1.11736343824171,0.0320316633127095,0.199030648690032,0.785921566121893,4.14833010874965,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,188,266,FALSE,NA,NA,0.0405749304801822,0.266366737923736,NA,NA,0,1.62740167353474,1.02594382085978,1.03917972128371,0.0266753277462581,0.175789835243928,0.797276652542901,4.4549518591745,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,189,335,FALSE,NA,NA,0.0350730031041597,0.244306504981523,NA,NA,0,1.39062994336293,1.01965689704865,0.838237229227618,0.0187829159947398,0.145420295426918,0.794740334707603,4.06578135325953,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,190,304,FALSE,NA,NA,0.0269424716498923,0.206330687877926,NA,NA,0,1.27759738942897,1.29968848433424,0.80340478717534,0.0128370040934643,0.123875143551193,0.772390504263517,4.09855566901741,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,191,580,FALSE,NA,NA,0.0163607448023415,0.16299961674087,NA,NA,0,1.04337034311299,1.29747717861501,0.635504260714949,0.00851951200974531,0.114648478745447,0.798673157618789,4.15777798322892,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,192,359,FALSE,NA,NA,0.0200403386396999,0.178326315305312,NA,NA,0,1.0981981781528,0.91430034118845,0.592512618074865,0.00962346096250452,0.120328822034107,0.796984179873602,4.10138404835981,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,196,170,FALSE,NA,NA,0.0055869015879414,0.146661096388695,NA,NA,0,-0.487785137876925,1.20947303232256,1.08256982564299,0.00365581768193592,0.0983836197990626,-0.656530809221722,4.07469554835172,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,197,277,FALSE,NA,NA,0.00257155455632878,0.0983246227590534,NA,NA,0,-0.931998621477605,0.431503376794749,0.465280799453277,0.00366000358251802,0.0938396878655826,-0.749462922126917,4.19593184285418,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,198,392,FALSE,NA,NA,0.00146105407227948,0.107333124523152,NA,NA,0,-1.63318736845656,0.185229845579438,0.698837777790275,0.00455597602229881,0.0950009981460949,-0.679581829611089,4.19948808532622,5.33,CV_done,TRUE,1229,FALSE
