"model","gridID","n_points","cv_pdensity_MAE","cv_pdensity_MSE","cv_pdensity_CRPS","cv_pdensity_SCRPS","cv_pdensity_MAE_sd","cv_pdensity_MSE_sd","cv_pdensity_CRPS_sd","cv_pdensity_SCRPS_sd"
"nig_cor",99,316,0.0196235338107403,0.000641400192409219,0.0134667626975208,-0.808346101649489,0.00977353925888174,0.000459993730105516,0.00580937007767916,0.198912250561212
"nig_indep",100,392,0.0209266104050935,0.000735880232618063,0.0147184385403037,-0.755719786206734,0.00868894678684546,0.000439010667491123,0.00580749153895922,0.232345167329729
"nig_indep",101,410,0.0222035556597118,0.000730976193281433,0.0167056170966983,-0.683515573820452,0.0091835416044162,0.000433125159915811,0.00530772587234112,0.202895538654441
"nig_indep",102,442,0.0175644266667746,0.000465175410726719,0.0116294540786031,-0.879154826020526,0.00966321788151715,0.000382247599683238,0.0056044043424876,0.222055688439174
"nig_indep",103,408,0.0144098996627834,0.000300673668683267,0.0101066315717561,-0.947535658900386,0.00679803148381083,0.000210651162205721,0.00395041877811178,0.214111889379991
"nig_indep",104,538,0.00768953081095193,9.57094754110861e-05,0.00556541786942579,-1.2446126339781,0.00311842427994961,5.39694479373334e-05,0.00187415462257313,0.196026375876771
"nig_indep",105,228,0.00664104111716847,7.29605430622711e-05,0.00482296789645462,-1.30419054113785,0.00236989655300161,3.65668759272974e-05,0.0014740782109065,0.186870273645005
"nig_indep",107,310,0.0180657603998733,0.000646665278044714,0.0132700951034542,-0.822739562654869,0.00608187450197256,0.000262197626550881,0.00358541761243054,0.17045959578432
"nig_indep",108,360,0.0528466941298783,0.00462446787683798,0.0368252284203186,-0.306012127380955,0.0311443222080787,0.00372885957674185,0.0178837784820137,0.261375306925732
"nig_indep",109,610,0.0365848266754137,0.00235969598088117,0.0266241619617392,-0.476494823690288,0.0176888979482934,0.00161758996741232,0.00984485957781961,0.1722867835976
"nig_indep",111,373,0.0340788550709107,0.00164682417381401,0.0243690475954413,-0.509630605963435,0.0181024901168515,0.00137422696584435,0.00972818892282184,0.198336266181177
"nig_indep",112,421,0.024287138178309,0.000957539887910933,0.0187684318148346,-0.641139905364767,0.00867923210457791,0.000440604991314671,0.00389061950551503,0.0975496599102117
"nig_indep",114,182,0.031629993857517,0.00204839163024186,0.0238295764352397,-0.499722053288894,0.0120733824977221,0.000922253621260139,0.00553407439515207,0.0807298900632087
"nig_indep",120,836,0.013428824917199,0.000716993790307657,0.012349144360227,-0.827357363649864,0.00269920007036168,8.31655655301147e-05,0.000883146402572888,0.0238217287013262
"nig_indep",121,713,0.00880903638492662,0.000135082134626168,0.00750379903788973,-1.02588097109275,0.00332932239021769,6.6415234073219e-05,0.00104906795461533,0.038274624892846
"nig_indep",123,340,0.00876112368931655,0.000125425648063635,0.00620084474065993,-1.1887200966023,0.00325013286280733,6.71317133996402e-05,0.00174184155369084,0.123221270981246
"nig_indep",125,290,0.0130752431482002,0.000312450759882671,0.00947891367345104,-0.983302890893942,0.00150184649810849,3.97010820543539e-05,0.00085814083956444,0.0507375181707406
"nig_indep",126,858,0.0333352149747177,0.00163932347053949,0.0228530849338627,-0.543536609594672,0.0162040575229527,0.00118186949164579,0.00953306281852828,0.22136254374038
"nig_indep",127,949,0.0412569778638622,0.00223760574831895,0.0262516972544754,-0.472691384731553,0.0208806459134345,0.00174328942381351,0.0109655553304231,0.200947086732226
