"presLevel","model","gridID","refit","n_points","cv_Psal_MAE","cv_Psal_MSE","cv_Psal_CRPS","cv_Psal_SCRPS","cv_Temp_MAE","cv_Temp_MSE","cv_Temp_CRPS","cv_Temp_SCRPS","cv_Psal_MAE_sd","cv_Psal_MSE_sd","cv_Psal_CRPS_sd","cv_Psal_SCRPS_sd","cv_Temp_MAE_sd","cv_Temp_MSE_sd","cv_Temp_CRPS_sd","cv_Temp_SCRPS_sd","cv_Temp_RMSE","cv_Psal_RMSE"
1000,"gauss_indep",140,TRUE,163,0.00553666415139465,5.66628168725499e-05,0.00424032829411373,-1.37041635396778,0.114661125502411,0.0250537789542486,0.0857996354858024,0.123403064453682,0.000168867215191865,2.22679298544377e-06,0.000192323663865426,0.0154829169327857,0.0035657942705768,0.000913866709174118,0.0038963973136539,0.0165865285983122,0.158283855633632,0.00752747081512442
1000,"gauss_indep",141,TRUE,243,0.0138450431625585,0.000465248182855806,0.0109090218715286,-0.930668754639067,0.133964263138106,0.0349600497773731,0.103246799011313,0.214231972766275,0.000326536746525116,1.07824853983039e-05,0.000336497579083528,0.0213685919653473,0.00442885820014978,0.00118706522394275,0.00470790537096564,0.0164048632682289,0.186976067391988,0.0215696124873815
1000,"gauss_indep",142,TRUE,325,0.0148009726004983,0.000500855030151488,0.011331937773222,-0.907855731081988,0.0901721471485692,0.0149214033239831,0.0674015757455317,0.00954501423739845,0.000377325970848757,1.22196586248863e-05,0.000444775003849683,0.0213165097105924,0.0026167620544454,0.000486555182301625,0.00281474550846201,0.0185638127386369,0.122153196126762,0.0223797906637101
1000,"gauss_indep",143,TRUE,415,0.0109640384520635,0.000228830745357467,0.00855118168734843,-1.02160280327556,0.0645471309901574,0.00787134957040543,0.0505585976743705,-0.119274808567013,0.000354093078211088,8.33127014839002e-06,0.000419580794782621,0.0181544537501615,0.00206060738201095,0.000264306796103298,0.00246722745189036,0.017810887285415,0.0887206265217138,0.0151271525859121
1000,"gauss_indep",144,TRUE,477,0.0114782089085349,0.000242104027066233,0.00864535382332708,-1.02523951575556,0.085927728809413,0.0134014258526602,0.0634141353507801,-0.0266167994276377,0.000325108041392125,8.67964932959732e-06,0.000366838239874492,0.0207800250538285,0.00202579156300345,0.000349917659317038,0.00239025241359779,0.0206750333771639,0.115764527609541,0.0155596923834063
1000,"gauss_indep",145,TRUE,520,0.0115707972468676,0.000269276365648844,0.00916916277682447,-0.989780943576,0.0742961555650388,0.00942088595026001,0.0542062982343121,-0.105680564153954,0.000445018423120268,1.13659604407371e-05,0.000456169566213637,0.0181505255679959,0.00212456001884117,0.000337862767551738,0.0023973843006952,0.0183097316067729,0.0970612484478744,0.0164096424595067
1000,"gauss_indep",146,TRUE,327,0.0112207957331029,0.00025216976561335,0.00932186667193306,-0.97066237183045,0.074168888769989,0.00900885137886323,0.0542811152768059,-0.0974353641992328,0.00048683105039385,1.23830966817607e-05,0.000516653937364967,0.0171994376794337,0.00232183220302132,0.00037565686219272,0.00257240355028488,0.0180258686148643,0.0949149692032992,0.0158798540803545
1000,"gauss_indep",152,TRUE,153,0.0755488200458944,0.0103596119668568,0.0565810594866811,-0.0181808222657022,0.3430908981788,0.204341047202616,0.251982801979574,0.698487032973397,0.00119430623413357,0.000209679630853274,0.00152234708551304,0.0267773375172643,0.00582418206795296,0.00457627775742142,0.00659190094817774,0.0208546601269958,0.452040979561163,0.101782179023918
1000,"gauss_indep",153,TRUE,452,0.0393081103490207,0.00336253872476162,0.0307779415811534,-0.346826195475468,0.230315503686768,0.100547574918933,0.172200889793852,0.521140397090414,0.000910676745304586,6.6125272357999e-05,0.000971703666866974,0.0225759959336729,0.00493208104896085,0.00212119753637524,0.00545285535723964,0.0236741624167534,0.317092376002535,0.0579874014313594
1000,"gauss_indep",154,TRUE,592,0.0181011527805876,0.000595643712335764,0.0132695409210144,-0.814935657236094,0.118499374509635,0.0235972963978483,0.0853589794749458,0.117575444928125,0.000416755928386549,1.7399595386735e-05,0.000493251160626317,0.0220718750471179,0.0024900182460787,0.000657891479382582,0.00280524612886291,0.0189230055441252,0.153614115229846,0.0244058130849141
1000,"gauss_indep",155,TRUE,130,0.0110547756699704,0.000283848915380501,0.0088056694263601,-1.01220609482506,0.123028339266203,0.0249520203299997,0.087864906812156,0.13339330748584,0.000306060576475996,7.98181331382687e-06,0.000359992056579146,0.0201602304013804,0.00225920835926352,0.000599380375907873,0.00264778486649934,0.0202285952756099,0.157962085102722,0.0168478163386387
1000,"gauss_indep",156,TRUE,842,0.00405806365632382,3.07112748774504e-05,0.00300853359125086,-1.56351162634265,0.0880067408810027,0.0132968965056984,0.0628663566572886,-0.0446462794026367,9.94926869047495e-05,9.06171235959524e-07,0.000115297123543054,0.0189104164014514,0.00171269002917455,0.000333845839614721,0.00200525013756678,0.0176287628660425,0.115312169807434,0.00554177542647213
1000,"gauss_indep",159,TRUE,191,0.00273902064776285,1.27419217421478e-05,0.00255553949671095,-1.57025268355514,0.0611810512170349,0.00640744344350391,0.045714496750288,-0.173500884123944,0.00010631255774378,5.72662137994962e-07,0.000108442550288556,0.0106496676472922,0.00142195584753915,0.000162334013623533,0.00170974941640005,0.0135418227659654,0.0800465080031847,0.0035695828526801
1000,"gauss_indep",160,TRUE,481,0.00455216410890683,4.3663781277753e-05,0.00369922588584336,-1.43052475903216,0.102851582715568,0.0189721340738205,0.0744755216007975,0.0373262527094878,0.000146628661954635,1.43968628705592e-06,0.000158904915531024,0.0146620633376122,0.00193694160551418,0.000430013671761459,0.00256864534563575,0.0184214181191033,0.137739370093741,0.00660785754066725
1000,"gauss_indep",161,TRUE,416,0.00360447417287777,2.3133768814952e-05,0.00287381276237915,-1.55154162404481,0.101619911145391,0.0169790761838724,0.0719520344827031,0.0295730883737449,0.000125917377393708,1.03046027812371e-06,0.00013952804193194,0.0160353457055692,0.00201728085975285,0.000431030045046299,0.00241514045679267,0.0187590236931827,0.130303784226984,0.00480975766696743
1000,"gauss_indep",162,TRUE,313,0.00340792513612574,1.98379777510877e-05,0.00263920552888596,-1.59633300654735,0.0888463601719108,0.012301902386739,0.0621078644810723,-0.0449131070377854,0.00010407795607582,7.77168976932802e-07,0.000124572084341005,0.0159944241180332,0.00160486980357603,0.000300790422325183,0.00219738939334843,0.0172836105654,0.110913941354273,0.00445398448033754
1000,"gauss_indep",163,TRUE,295,0.0025228703320518,1.17496828090001e-05,0.00197225298322406,-1.75320458185605,0.0819525297855831,0.0105424332885249,0.0579624268928469,-0.0767826828497545,8.54128940540126e-05,4.6901808590448e-07,9.5848944653063e-05,0.0184913965062761,0.00167054679523821,0.000285178421951243,0.00191408241300093,0.0180833871815043,0.102676352138771,0.00342778103282577
1000,"gauss_indep",164,TRUE,313,0.00271308130451275,1.28300223473294e-05,0.0019767041029371,-1.76925328987204,0.0793925584710814,0.0105414830530447,0.0570250192122396,-0.0848539231116573,7.35719718709404e-05,4.1568308892838e-07,8.15615935194343e-05,0.0194171665860861,0.00165688184528538,0.000288979186426752,0.00205732974155445,0.0203168438806076,0.102671724700838,0.00358190205719383
1000,"gauss_indep",165,TRUE,435,0.00226649705267475,1.0071626629384e-05,0.00173103010539769,-1.83077203827157,0.0776152343008369,0.0094608739597345,0.0541727547329491,-0.114393931880978,6.79425247342604e-05,3.31692795872112e-07,8.1075220938995e-05,0.0190522843461267,0.00151028091448917,0.00023680345558338,0.00190128486065425,0.0190547908723888,0.0972670240098591,0.00317358261738748
1000,"gauss_indep",166,TRUE,369,0.00249918734906043,1.09819764677589e-05,0.00183040584388199,-1.80808692341028,0.0839207783009834,0.0112757228682865,0.0593315584248416,-0.065382043013432,6.49936505641082e-05,3.47154758150371e-07,7.4121881092553e-05,0.0191638042807789,0.00189924558351134,0.000344043800920031,0.00226047327863623,0.0206673846042736,0.106187206707242,0.00331390652670815
1000,"gauss_indep",167,TRUE,327,0.00315376629596179,3.05729899313098e-05,0.00240594629652655,-1.67210219305575,0.0863135157200361,0.0119271240085083,0.0605599746540375,-0.0607997083800097,8.07828878003454e-05,5.50271873060168e-07,9.32717550297339e-05,0.0200989607215407,0.00184176375324852,0.000331598082744513,0.00215503880792307,0.0193429433367564,0.109211373073084,0.00552928475766168
1000,"gauss_indep",168,TRUE,356,0.00282856848787376,1.42217915460935e-05,0.00210736617585681,-1.73015657251916,0.0908547743682507,0.0144615854907851,0.0656429725934371,-0.0124518509164711,7.52503970270606e-05,4.53114613726567e-07,9.13716353575919e-05,0.0183197058818328,0.00193406848464439,0.000360665549249981,0.00221792528633951,0.0196224228851672,0.120256332435282,0.00377117906576889
1000,"gauss_indep",169,TRUE,245,0.00244521181062371,9.72003411910622e-06,0.00175011840619398,-1.83374982526336,0.0938669982764979,0.0144722664890683,0.0664203314647274,-0.0167901018545048,6.23483433538145e-05,3.61121950585658e-07,7.46810796668928e-05,0.0202878138554526,0.00204722709046668,0.00040731607167498,0.00222701216921461,0.0190341318604288,0.120300733535038,0.00311769692547339
