"model","gridID","n_points","cv_Psal_MAE","cv_Psal_MSE","cv_Psal_CRPS","cv_Psal_SCRPS","cv_Temp_MAE","cv_Temp_MSE","cv_Temp_CRPS","cv_Temp_SCRPS","cv_Psal_MAE_sd","cv_Psal_MSE_sd","cv_Psal_CRPS_sd","cv_Psal_SCRPS_sd","cv_Temp_MAE_sd","cv_Temp_MSE_sd","cv_Temp_CRPS_sd","cv_Temp_SCRPS_sd"
"nig_indep",129,337,0.0129954697652213,0.000278438942697379,0.00920826368276739,-0.99508148531301,0.130920128921819,0.0302598838272181,0.0951655453459328,0.172650691025626,4.91165961269025e-05,1.68391925791325e-06,6.91911605124249e-05,0.00391477226215453,0.00308837644079581,0.00104941871346075,0.00324003209207843,0.0215898071230403
"nig_indep",130,330,0.00974425819184789,0.000185865293377008,0.00722250321594563,-1.11815117668899,0.0947332072190553,0.0140382435203689,0.0663819726484738,-0.00947982654467519,0.000206720362090259,4.93783466846238e-06,0.00024102273762937,0.0177436089841835,0.0017702047724538,0.000377901912871037,0.00185468388081103,0.0145697713607716
"nig_indep",131,282,0.00979231555784923,0.000167174951699603,0.00704250342236706,-1.13328647059556,0.108196734361772,0.0203405543599834,0.0772607532296558,0.0628673403547259,0.000156096709558578,3.79239957078638e-06,0.000220255174478662,0.0173249910398885,0.00160606138524757,0.000399068309052609,0.001983043159591,0.0154664651368344
"nig_indep",132,353,0.00876034562950808,0.000136659783466433,0.00633228392463413,-1.18208946459494,0.111294738692707,0.0230460796063712,0.0807108434529491,0.0863320203431559,0.000143876197394858,2.93408280947619e-06,0.00017658227546079,0.0153485620397246,0.00166449633959907,0.00041286372443473,0.00186938111462408,0.0157576047481471
"nig_indep",133,631,0.00831339087236734,0.000119517537723976,0.00592718022666732,-1.21970786924073,0.109529813695174,0.0197135334506019,0.0780877611837297,0.0645787305607683,0.000155470490344146,2.8972866312871e-06,0.000176821726900745,0.0149210161229356,0.00149305642431292,0.0004130659208244,0.00196418683462412,0.0145142480357631
"nig_indep",134,326,0.00836313189901033,0.000122494878493074,0.00612471497700399,-1.18617086542878,0.112353873385649,0.0207451601890155,0.0793652630275976,0.0854296962232832,0.000125754570004151,2.40339837742662e-06,0.000157982135340538,0.0153549972478975,0.00163265983835974,0.000398448474535991,0.00191573631738956,0.014021567617852
"nig_indep",135,278,0.00553505773734057,5.05021464885561e-05,0.00396264473821591,-1.40705779395527,0.0850889716038947,0.0125251196349749,0.0619267121457739,-0.046323424235829,9.8665498407458e-05,1.11218083320164e-06,9.74480985346928e-05,0.0116305751920958,0.00203743561760075,0.000435747948093997,0.00202695395959995,0.0156530602466889
"nig_indep",136,250,0.00558965367219873,4.91239976332136e-05,0.00396248911944703,-1.41478135944173,0.0798347156603071,0.00988775790989335,0.0561585102735544,-0.090223866639288,0.000124417423900597,1.40550293738061e-06,0.000127031303925785,0.0140590584351003,0.00125929889610756,0.000262982701750449,0.00202496758627691,0.0182280925400864
"nig_indep",137,241,0.00597349507919106,5.79290973254405e-05,0.00424625693795263,-1.37946858772329,0.0712115262745252,0.00887896814017321,0.0518128587983487,-0.140818448553148,0.000108021414389288,1.3085006476663e-06,0.000126133271120768,0.0172981263912997,0.00173081255522904,0.000301927656492927,0.00187239999972471,0.0144845043049068
"nig_indep",138,151,0.00541765067948949,6.3790767714746e-05,0.00391864567079197,-1.31931101182364,0.0870493697155285,0.0157828777636122,0.0793892478821272,0.207591869563997,0.000152679345607486,1.75833315662637e-06,0.000296417719772955,0.0362001367566568,0.0052483831283212,0.00118987672223732,0.0102373775736337,0.0244107674269963
"nig_indep",139,209,0.00962117079084053,0.000184463973343787,0.00740621287502571,-1.06291851322194,0.135305951745678,0.0304075526414461,0.0991061479797648,0.202207855965188,0.000139739677305187,3.57479312171808e-06,0.000155750270345503,0.0211234529056161,0.00257220731806889,0.000767804379438976,0.00385744842609627,0.014554508850029
"nig_indep",140,163,0.00676135596461501,8.16001239786263e-05,0.00477896312550532,-1.17061200626309,0.125402508798632,0.0302386386542533,0.0916804439480935,0.186443006879753,0.000126694505166829,3.10783366933189e-06,0.000141209067697284,0.0132621503776851,0.00311834344426742,0.00100418113214713,0.0038237935063563,0.0121719775842322
"nig_indep",141,243,0.0207572850964413,0.000817347222485304,0.0157407898667411,-0.713521793714239,0.189641575378354,0.0667340431773746,0.145340357746245,0.412434284097212,0.000473125876352613,2.31794040183226e-05,0.000601402491371907,0.0197334363878762,0.00460255715233119,0.0018703735233928,0.00609109354065375,0.0171631590124087
"nig_indep",142,325,0.0317388851018662,0.00174742726686013,0.0233357226318513,-0.497707140448337,0.146579325960891,0.0375179467329269,0.105300291172328,0.219613839801612,0.000546460700950035,4.20275073943624e-05,0.000734143336708977,0.0233639964569583,0.00244719286422263,0.000877444217540538,0.00356639046598916,0.0166845868293011
"nig_indep",143,415,0.0238343132455288,0.00094904759916639,0.017000626744675,-0.686381095015295,0.101973740924324,0.0171243502778043,0.0736860952132871,0.0565278226015476,0.000509318262628201,2.85512993877187e-05,0.000539322467204914,0.0164589476222667,0.00239713934834283,0.000556562021113264,0.00271328377141169,0.0147992149064482
"nig_indep",144,477,0.0226373263675494,0.000869546342084017,0.0165328865551551,-0.677335872603722,0.131762760741508,0.0269400744961575,0.0930940728684869,0.170083646398377,0.000466561243673956,2.48915936340714e-05,0.00053084867385147,0.0187108907922084,0.00227376257169242,0.000681307528797086,0.00268420744497875,0.0166961361147964
