"model","gridID","n_points","refit","Mu1","Mu2","Sigma1","Sigma2","Nu1","Nu2","Theta","Rho","Kappa1","Kappa2","sigma_e1","sigma_e2","rho_e","Time","TimeCV","cv_status","RB","n","conv"
"nig_cor",130,331,FALSE,-0.120824761473559,-0.329261417866423,0.180447259875735,0.92852954849803,0.795046826718775,0.671497865741476,0,0.129888476700764,0.366997675401626,0.135036875107395,0.0766889249540164,0.505895075354782,0.0678589006564682,3.07869041207764,49.24,"CV_done",TRUE,1250,FALSE
"nig_cor",131,294,FALSE,-0.17595313331385,-0.68669080459404,0.189609260861054,0.579133146806665,0.568529546016753,0.440983093608522,0,-0.0245589425972214,0.374983212823178,0.136008617234237,0.0798190670343961,0.420146995735358,0.0255431301140507,3.05183458467049,49.24,"CV_done",TRUE,1249,FALSE
"nig_cor",132,374,FALSE,-0.129421592907325,-0.600742297571,0.211048114124178,0.594272324511123,0.650884882684147,0.444861851570039,0,0.0143440419746082,0.421806385286867,0.155417797413883,0.0870463319125975,0.366962279872941,-0.0995688377291571,3.00128548794598,49.24,"CV_done",TRUE,1253,FALSE
"nig_cor",133,715,FALSE,-0.099185768616234,-0.151566946733138,0.209504758235213,0.786592053483362,0.550063804795869,0.294697126191033,0,-0.0612909290312966,0.436374634532843,0.169893078175571,0.0928069852513219,0.338524800340198,-0.165493751259085,2.96398816410866,49.24,"CV_done",TRUE,1250,FALSE
"nig_cor",134,382,FALSE,-0.22134698359489,-0.642479175150358,0.194217401901624,0.612511707531442,0.78539525929669,0.88507347469767,0,-0.158730756658292,0.411738286091714,0.131172088382458,0.103504092804781,0.323177720038495,-0.124313206588404,3.04285749692056,49.24,"CV_done",TRUE,1245,FALSE
"nig_cor",135,329,FALSE,-0.187616771927836,-0.0956119151614189,0.211121574458351,0.770918993380783,0.883545389766005,0.819323999438701,0,-0.120535189917529,0.43813714403557,0.127445700485448,0.115302771397254,0.326362629231,-0.1461289925469,2.99253910141687,49.24,"CV_done",TRUE,1251,FALSE
"nig_cor",136,301,FALSE,-0.222707941722808,-0.198580078862095,0.261149335474653,0.959794451884743,0.839943458866618,0.944391989618165,0,-0.0041467013973394,0.499803601250045,0.164330757207282,0.121148146567502,0.356750462605538,0.0459645699777351,3.0511239792379,49.24,"CV_done",TRUE,1246,FALSE
"nig_cor",137,295,FALSE,-0.262528361531789,-0.447277081130568,0.286444493669609,1.02507590650729,0.83145966531583,0.849550990651565,0,-0.0825107588258475,0.6104325745072,0.209698267183491,0.121498995514366,0.368475636622441,0.0898709866734572,3.21846391174252,49.24,"CV_done",TRUE,1256,FALSE
"nig_cor",138,168,FALSE,0.257200831722987,-0.423873598246855,0.25390296129073,1.1310208868187,0.940934477827989,0.685164541758424,0,-0.243213481448603,0.713315404817957,0.195626737969152,0.137738830308067,0.463168214606168,-0.00123215660009274,3.28977264748955,49.24,"CV_done",TRUE,1244,FALSE
"nig_cor",139,235,FALSE,-1.61404074048661,-0.00799428441847012,0.178029588945143,1.9168234184323,0.620871775600488,0.985036162708088,0,0.0895761816316041,4.30098494261471,0.26882914694946,0.110432398111158,0.471384977985257,0.0649467817851932,1.33594575332271,49.24,"CV_done",TRUE,490,FALSE
"nig_cor",140,182,FALSE,-0.736324290987729,-0.149030482067261,0.148694471982561,1.52861515321081,0.79097010277101,0.625760262203105,0,-0.170141090887643,0.518839254679198,0.399376098329952,0.0975601334762012,0.423051374072004,-0.365890313232524,1.67969821638531,49.24,"CV_done",TRUE,488,FALSE
"nig_cor",141,264,FALSE,-0.0478994035053462,-0.352709856032595,0.255504402154541,1.08002137824127,0.14727230749146,0.86141113333836,0,-0.388775697928292,0.864092171755245,0.131683735612236,0.128773197229396,0.447609449114956,-0.373928815230896,3.12418049839912,49.24,"CV_done",TRUE,1255,FALSE
"nig_cor",142,343,FALSE,-0.00533389828151905,-0.379769423452049,0.440577257979494,0.797927590497289,0.0740808719733927,0.676120699593526,0,-0.105516482260035,0.454194834237107,0.109544816545624,0.153890608982566,0.384998229345908,-0.232581389689132,3.17058847987265,49.24,"CV_done",TRUE,1248,FALSE
"nig_cor",143,415,FALSE,0.00156328629285742,-0.254504180645532,0.426800258717614,0.740917818477206,0.0687328730814176,0.853903495747747,0,-0.0316727825427927,0.539355953911925,0.0961604796644106,0.130701284799599,0.326230631379507,-0.0431196022906637,3.01842632558335,49.24,"CV_done",TRUE,1249,FALSE
"nig_cor",144,473,FALSE,-0.329417852842313,-0.258856730567391,0.189609912337675,0.646982383477303,0.372280063022091,0.893242259133239,0,0.169711886252806,1.06805615036339,0.0974642882043201,0.106270892594144,0.348720591995069,0.0100812144525797,2.264654832601,49.24,"CV_done",TRUE,1252,TRUE
"nig_cor",145,449,FALSE,-0.180213952884778,-0.66986453471464,0.209908997107536,0.541124225472092,0.267468666456235,0.601647677130187,0,0.0659600461925645,0.985046670042965,0.11194244628382,0.0996510807617172,0.460968442655695,-0.14546415154593,3.26614490954412,49.24,"CV_done",TRUE,1253,FALSE
"nig_cor",146,303,FALSE,-0.325129764780228,-0.483812588594748,0.193124371677105,0.897737795385004,0.710800706850846,0.74112566876749,0,-0.104410008572438,1.07668371206665,0.154087956936571,0.101549021720228,0.508597360646461,-0.137830334570224,23.9896572332912,49.24,"CV_done",TRUE,1253,TRUE
